index,borough,latitude,longitude,year,week,day,hour,1_engine_presence
54080,3,"40,69398","-73,98697",2023,1,6,21,1
54092,3,"40,69398","-73,98697",2023,1,6,11,1
54098,3,"40,69398","-73,98697",2023,9,1,15,1
54122,3,"40,69398","-73,98697",2023,7,4,22,1
54133,3,"40,69398","-73,98697",2023,13,5,15,1
54160,3,"40,69398","-73,98697",2023,5,4,12,1
54243,3,"40,69398","-73,98697",2023,4,0,17,1
54246,3,"40,69398","-73,98697",2023,14,2,11,1
54247,3,"40,69398","-73,98697",2023,14,2,11,1
54254,3,"40,69398","-73,98697",2023,15,3,9,1
54255,3,"40,69398","-73,98697",2023,15,3,9,1
54266,3,"40,69398","-73,98697",2023,6,4,11,1
54267,3,"40,69398","-73,98697",2023,6,4,11,1
54291,3,"40,69398","-73,98697",2023,3,3,15,1
54294,3,"40,69398","-73,98697",2023,2,6,6,1
54433,1,"40,73642","-73,99150999999999",2024,50,1,17,1
54437,1,"40,73642","-73,99150999999999",2024,50,1,17,1
54438,1,"40,73642","-73,99150999999999",2024,50,1,17,1
54868,1,"40,73642","-73,99150999999999",2024,50,0,8,1
54869,1,"40,73642","-73,99150999999999",2024,50,0,8,1
54871,1,"40,73642","-73,99150999999999",2024,50,0,8,1
54874,1,"40,73642","-73,99150999999999",2024,50,0,8,1
55184,1,"40,73642","-73,99150999999999",2024,49,2,17,1
55185,1,"40,73642","-73,99150999999999",2024,49,2,17,1
55227,1,"40,73642","-73,99150999999999",2024,52,0,22,1
55438,1,"40,73642","-73,99150999999999",2024,49,5,7,1
55481,1,"40,73642","-73,99150999999999",2024,51,2,11,1
55482,1,"40,73642","-73,99150999999999",2024,51,2,11,1
55484,1,"40,73642","-73,99150999999999",2024,51,3,17,1
55485,1,"40,73642","-73,99150999999999",2024,51,3,17,1
55486,1,"40,73642","-73,99150999999999",2024,51,3,17,1
55490,1,"40,73642","-73,99150999999999",2024,49,6,21,1
55491,1,"40,73642","-73,99150999999999",2024,49,6,21,1
55492,1,"40,73642","-73,99150999999999",2024,49,6,21,1
55583,1,"40,73642","-73,99150999999999",2024,51,1,17,1
55640,1,"40,73642","-73,99150999999999",2024,50,6,20,1
55779,1,"40,73642","-73,99150999999999",2024,51,3,22,1
55780,1,"40,73642","-73,99150999999999",2024,51,3,22,1
55812,1,"40,73642","-73,99150999999999",2024,50,1,12,1
55897,1,"40,73642","-73,99150999999999",2024,51,1,15,1
56216,1,"40,73642","-73,99150999999999",2023,13,4,14,1
56217,1,"40,73642","-73,99150999999999",2023,13,4,14,1
56365,1,"40,73642","-73,99150999999999",2023,4,1,4,1
56437,1,"40,73642","-73,99150999999999",2023,4,0,13,1
56522,1,"40,73642","-73,99150999999999",2023,3,2,11,1
56523,1,"40,73642","-73,99150999999999",2023,3,2,11,1
56524,1,"40,73642","-73,99150999999999",2023,3,2,11,1
56566,1,"40,73642","-73,99150999999999",2023,6,5,17,1
56594,1,"40,73642","-73,99150999999999",2023,13,5,2,1
56595,1,"40,73642","-73,99150999999999",2023,13,5,2,1
56598,1,"40,73642","-73,99150999999999",2023,8,2,13,1
56609,1,"40,73642","-73,99150999999999",2023,10,3,8,1
56610,1,"40,73642","-73,99150999999999",2023,10,3,8,1
56647,1,"40,73642","-73,99150999999999",2023,8,2,11,1
56720,1,"40,73642","-73,99150999999999",2023,13,2,15,1
56721,1,"40,73642","-73,99150999999999",2023,13,2,15,1
56768,1,"40,73642","-73,99150999999999",2023,13,4,8,1
56797,1,"40,73642","-73,99150999999999",2023,1,1,5,1
56855,1,"40,73642","-73,99150999999999",2023,13,4,14,1
56856,1,"40,73642","-73,99150999999999",2023,13,4,14,1
56857,1,"40,73642","-73,99150999999999",2023,13,4,14,1
56893,1,"40,73642","-73,99150999999999",2023,7,4,11,1
56946,1,"40,73642","-73,99150999999999",2023,6,5,5,1
56966,1,"40,73642","-73,99150999999999",2023,13,1,19,1
57031,1,"40,73642","-73,99150999999999",2023,8,4,18,1
57136,1,"40,73642","-73,99150999999999",2023,13,2,3,1
57137,1,"40,73642","-73,99150999999999",2023,3,3,13,1
57138,1,"40,73642","-73,99150999999999",2023,3,3,13,1
57175,1,"40,73642","-73,99150999999999",2024,52,3,14,1
57187,1,"40,73642","-73,99150999999999",2023,6,6,20,1
57206,1,"40,73642","-73,99150999999999",2023,11,4,7,1
57207,1,"40,73642","-73,99150999999999",2023,11,4,7,1
57250,1,"40,73642","-73,99150999999999",2023,10,2,11,1
57272,1,"40,73642","-73,99150999999999",2023,11,0,14,1
57273,1,"40,73642","-73,99150999999999",2023,11,0,14,1
57289,1,"40,73642","-73,99150999999999",2023,8,0,1,1
57413,1,"40,73642","-73,99150999999999",2023,5,6,15,1
57415,1,"40,73642","-73,99150999999999",2023,5,6,15,1
57420,1,"40,73642","-73,99150999999999",2023,8,4,14,1
57430,1,"40,73642","-73,99150999999999",2023,3,1,12,1
57436,1,"40,73642","-73,99150999999999",2023,13,2,16,1
57441,1,"40,73642","-73,99150999999999",2023,12,2,7,1
57512,1,"40,73642","-73,99150999999999",2023,4,2,2,1
57514,1,"40,73642","-73,99150999999999",2023,4,2,2,1
57588,1,"40,73642","-73,99150999999999",2023,8,4,10,1
57596,1,"40,73642","-73,99150999999999",2023,14,3,5,1
57642,1,"40,73642","-73,99150999999999",2024,51,0,20,1
57676,1,"40,73642","-73,99150999999999",2023,12,6,17,1
57721,1,"40,73642","-73,99150999999999",2023,9,0,19,1
57781,1,"40,73642","-73,99150999999999",2023,4,2,13,1
57869,1,"40,73642","-73,99150999999999",2023,5,1,14,1
57871,1,"40,73642","-73,99150999999999",2023,5,1,14,1
57880,1,"40,73642","-73,99150999999999",2024,50,6,11,1
57998,1,"40,73642","-73,99150999999999",2024,51,1,11,1
58000,1,"40,73642","-73,99150999999999",2024,51,1,11,1
58010,1,"40,73642","-73,99150999999999",2023,7,5,8,1
58012,1,"40,73642","-73,99150999999999",2023,7,5,8,1
58055,1,"40,73642","-73,99150999999999",2023,7,1,21,1
58057,1,"40,73642","-73,99150999999999",2023,7,1,21,1
58084,1,"40,73642","-73,99150999999999",2024,51,5,13,1
58192,1,"40,72951","-73,99425",2024,49,5,21,1
58196,1,"40,72951","-73,99425",2024,49,5,21,1
58198,1,"40,72951","-73,99425",2024,49,5,21,1
58201,1,"40,72951","-73,99425",2024,49,5,21,1
58308,1,"40,72951","-73,99425",2024,52,3,8,1
58309,1,"40,72951","-73,99425",2024,52,3,8,1
58311,1,"40,72951","-73,99425",2024,52,3,8,1
58314,1,"40,72951","-73,99425",2024,52,3,8,1
58315,1,"40,72951","-73,99425",2024,51,4,10,1
58318,1,"40,72951","-73,99425",2024,51,4,10,1
58319,1,"40,72951","-73,99425",2024,51,4,10,1
58320,1,"40,72951","-73,99425",2024,51,4,10,1
58321,1,"40,72951","-73,99425",2024,51,4,10,1
58322,1,"40,72951","-73,99425",2024,51,4,10,1
58440,1,"40,72951","-73,99425",2024,52,2,14,1
58453,1,"40,72951","-73,99425",2024,49,3,11,1
58455,1,"40,72951","-73,99425",2024,49,3,11,1
58477,1,"40,72951","-73,99425",2024,19,5,6,1
58478,1,"40,72951","-73,99425",2024,19,5,6,1
58513,1,"40,72951","-73,99425",2024,50,1,1,1
58536,1,"40,72951","-73,99425",2024,47,0,14,1
58576,1,"40,72951","-73,99425",2024,52,5,4,1
58636,1,"40,72951","-73,99425",2024,51,4,4,1
58638,1,"40,72951","-73,99425",2024,51,4,4,1
58645,1,"40,72951","-73,99425",2024,45,6,19,1
58654,1,"40,72951","-73,99425",2024,46,4,17,1
58655,1,"40,72951","-73,99425",2024,46,4,17,1
58656,1,"40,72951","-73,99425",2024,46,4,17,1
58696,1,"40,72951","-73,99425",2024,48,2,19,1
58697,1,"40,72951","-73,99425",2024,48,2,19,1
58733,1,"40,72951","-73,99425",2024,21,2,10,1
59087,1,"40,72951","-73,99425",2024,46,3,11,1
59113,1,"40,72951","-73,99425",2024,18,5,12,1
59124,1,"40,72951","-73,99425",2024,51,0,3,1
59125,1,"40,72951","-73,99425",2024,51,0,3,1
59126,1,"40,72951","-73,99425",2024,51,0,3,1
59134,1,"40,72951","-73,99425",2023,14,1,5,1
59145,1,"40,72951","-73,99425",2024,51,2,12,1
59147,1,"40,72951","-73,99425",2024,51,2,12,1
59151,1,"40,72951","-73,99425",2023,9,1,2,1
59153,1,"40,72951","-73,99425",2023,9,1,2,1
59194,1,"40,72951","-73,99425",2024,46,5,14,1
59199,1,"40,72951","-73,99425",2023,13,2,13,1
59201,1,"40,72951","-73,99425",2023,13,2,13,1
59217,1,"40,72951","-73,99425",2023,9,1,5,1
59219,1,"40,72951","-73,99425",2023,9,1,5,1
59250,1,"40,72951","-73,99425",2024,50,4,0,1
59274,1,"40,72951","-73,99425",2024,50,2,10,1
59728,1,"40,73059","-73,99479000000001",2023,3,1,4,1
59729,1,"40,73059","-73,99479000000001",2023,3,1,4,1
59730,1,"40,73059","-73,99479000000001",2023,3,1,4,1
59783,1,"40,73059","-73,99479000000001",2023,2,6,13,1
59784,1,"40,73059","-73,99479000000001",2023,2,6,13,1
59785,1,"40,73059","-73,99479000000001",2023,2,6,13,1
59863,1,"40,73059","-73,99479000000001",2023,9,1,7,1
59872,1,"40,73059","-73,99479000000001",2023,8,1,12,1
59880,1,"40,73059","-73,99479000000001",2023,1,6,15,1
59890,1,"40,73059","-73,99479000000001",2023,8,5,3,1
59891,1,"40,73059","-73,99479000000001",2023,9,1,8,1
59892,1,"40,73059","-73,99479000000001",2023,9,1,8,1
59893,1,"40,73059","-73,99479000000001",2023,9,1,8,1
59896,1,"40,73059","-73,99479000000001",2023,4,4,7,1
59916,1,"40,73059","-73,99479000000001",2023,2,1,17,1
59931,1,"40,73059","-73,99479000000001",2023,9,1,17,1
59932,1,"40,73059","-73,99479000000001",2023,9,1,17,1
59933,1,"40,73059","-73,99479000000001",2023,6,0,8,1
59934,1,"40,73059","-73,99479000000001",2023,6,0,8,1
59935,1,"40,73059","-73,99479000000001",2023,6,0,8,1
59939,1,"40,73059","-73,99479000000001",2023,5,2,0,1
59954,1,"40,73059","-73,99479000000001",2023,1,2,6,1
60013,1,"40,73059","-73,99479000000001",2023,15,2,2,1
60019,1,"40,73059","-73,99479000000001",2023,10,3,5,1
60046,1,"40,73059","-73,99479000000001",2023,15,1,10,1
60057,1,"40,73059","-73,99479000000001",2023,7,4,11,1
60074,1,"40,73059","-73,99479000000001",2023,8,4,8,1
60075,1,"40,73059","-73,99479000000001",2023,8,4,8,1
60076,1,"40,73059","-73,99479000000001",2023,8,4,8,1
60078,1,"40,73059","-73,99479000000001",2023,9,3,8,1
60103,1,"40,73059","-73,99479000000001",2023,3,2,9,1
60750,1,"40,72105","-73,99728",2023,2,4,1,1
60751,1,"40,72105","-73,99728",2023,2,4,1,1
60752,1,"40,72105","-73,99728",2023,2,4,1,1
60763,1,"40,72105","-73,99728",2023,4,3,15,1
60764,1,"40,72105","-73,99728",2023,4,3,15,1
60771,1,"40,72105","-73,99728",2023,4,3,3,1
60772,1,"40,72105","-73,99728",2023,4,3,3,1
60832,1,"40,72105","-73,99728",2023,8,3,3,1
60834,1,"40,72105","-73,99728",2023,8,3,3,1
60952,1,"40,72105","-73,99728",2023,3,5,2,1
61048,1,"40,72105","-73,99728",2023,5,1,4,1
61049,1,"40,72105","-73,99728",2023,5,1,4,1
61050,1,"40,72105","-73,99728",2023,5,1,4,1
61057,1,"40,72105","-73,99728",2023,2,6,6,1
61198,1,"40,72105","-73,99728",2023,13,5,2,1
61475,1,"40,72105","-73,99728",2023,3,2,4,1
61497,1,"40,73365","-73,98879000000001",2023,7,4,14,1
61499,1,"40,73365","-73,98879000000001",2023,7,4,14,1
61501,1,"40,73365","-73,98879000000001",2023,7,4,14,1
61503,1,"40,73365","-73,98879000000001",2023,7,4,14,1
61504,1,"40,73365","-73,98879000000001",2023,7,4,14,1
61515,1,"40,73365","-73,98879000000001",2023,1,2,19,1
61518,1,"40,73365","-73,98879000000001",2023,1,2,19,1
61520,1,"40,73365","-73,98879000000001",2023,1,2,19,1
61521,1,"40,73365","-73,98879000000001",2023,1,2,19,1
61539,1,"40,73365","-73,98879000000001",2023,1,6,19,1
61563,1,"40,73365","-73,98879000000001",2023,10,3,15,1
61590,1,"40,73365","-73,98879000000001",2023,8,3,16,1
61592,1,"40,73365","-73,98879000000001",2023,8,3,16,1
61594,1,"40,73365","-73,98879000000001",2023,8,3,16,1
61596,1,"40,73365","-73,98879000000001",2023,8,3,16,1
61662,1,"40,73365","-73,98879000000001",2023,5,0,21,1
61678,1,"40,73365","-73,98879000000001",2023,8,2,7,1
61697,1,"40,73365","-73,98879000000001",2023,4,2,5,1
61720,1,"40,73365","-73,98879000000001",2023,2,4,20,1
61721,1,"40,73365","-73,98879000000001",2023,2,4,20,1
61744,1,"40,73365","-73,98879000000001",2023,5,6,6,1
61746,1,"40,73365","-73,98879000000001",2023,4,1,19,1
61748,1,"40,73365","-73,98879000000001",2023,4,1,19,1
61749,1,"40,73365","-73,98879000000001",2023,12,1,13,1
61751,1,"40,73365","-73,98879000000001",2023,12,1,13,1
61759,1,"40,73365","-73,98879000000001",2023,10,2,14,1
61760,1,"40,73365","-73,98879000000001",2023,10,2,14,1
61778,1,"40,73365","-73,98879000000001",2023,5,5,14,1
61788,1,"40,73365","-73,98879000000001",2023,9,5,18,1
61827,1,"40,73365","-73,98879000000001",2023,4,6,4,1
61828,1,"40,73365","-73,98879000000001",2023,4,6,4,1
61836,1,"40,73365","-73,98879000000001",2023,5,6,3,1
61838,1,"40,73365","-73,98879000000001",2023,5,6,3,1
61852,1,"40,73365","-73,98879000000001",2023,9,4,3,1
61900,1,"40,73365","-73,98879000000001",2023,4,2,13,1
61902,1,"40,73365","-73,98879000000001",2023,8,6,17,1
61904,1,"40,73365","-73,98879000000001",2023,8,6,17,1
61935,1,"40,73365","-73,98879000000001",2023,9,4,8,1
61936,1,"40,73365","-73,98879000000001",2023,9,4,8,1
61937,1,"40,73365","-73,98879000000001",2023,9,4,8,1
61941,1,"40,73365","-73,98879000000001",2023,7,4,20,1
61958,1,"40,73365","-73,98879000000001",2023,3,4,16,1
61989,1,"40,73365","-73,98879000000001",2023,6,6,8,1
61990,1,"40,73365","-73,98879000000001",2023,6,6,8,1
61991,1,"40,73365","-73,98879000000001",2023,6,6,8,1
